
Fib
2	-1,5707963267948966	1,5707963267948966	1	-0,3695991357164461	0,3695991357164463	-4,602594750310548	-3,1241982074447634
3	-1,5707963267948966	0,3695991357164463	1,619047619047619	-0,8288804146582066	-0,3695991357164461	-4,970718087512453	-4,602594750310548
4	-1,5707963267948966	-0,3695991357164461	1,6153846153846152	-1,1131973968602487	-0,8288804146582066	-4,987186349344063	-4,970718087512453
5	-1,5707963267948966	-0,8288804146582066	1,619047619047619	-1,2854440528961697	-1,1131973968602487	-4,918521692666209	-4,987186349344063
6	-1,2854440528961697	-0,8288804146582066	1,6249999999999998	-1,1131973968602487	-1,0000917789974428	-4,987186349344063	-4,999999991576615
Gold
3	-1,5707963267948966	0,37081471193057003	1,6180339887498947	-0,8291669029337567	-0,37081471193057003	-4,9708160529467555	-4,604125873276988
4	-1,5707963267948966	-0,37081471193057003	1,6180339887498951	-1,1124441357917099	-0,8291669029337567	-4,987356316326055	-4,9708160529467555
5	-1,5707963267948966	-0,8291669029337567	1,618033988749895	-1,2875190939369434	-1,1124441357917099	-4,917332770621679	-4,987356316326055
6	-1,2875190939369434	-0,8291669029337567	1,618033988749895	-1,1124441357917099	-1,0042418610789903	-4,987356316326055	-4,999982006614586
7	-1,1124441357917099	-0,8291669029337567	1,618033988749895	-1,0042418610789903	-0,9373691776464763	-4,999982006614586	-4,996077380091322
8	-1,1124441357917099	-0,9373691776464763	1,618033988749895	-1,045571452359196	-1,0042418610789903	-4,997923242729874	-4,999982006614586
9	-1,045571452359196	-0,9373691776464763	1,6180339887498947	-1,0042418610789903	-0,978698768926682	-4,999982006614586	-4,999546257554761
10	-1,045571452359196	-0,978698768926682	1,6180339887498951	-1,0200283602068876	-1,0042418610789903	-4,999598864787423	-4,999982006614586
Dih
2	-1,5707963267948966	0,05	1,9383019332245472	-0,05	0,05	-4,0975	-3,8975
4	-1,5707963267948966	-0,7103981633974482	1,883774740284044	-0,8103981633974483	-0,7103981633974482	-4,964051143556939	-4,916130776236429
6	-1,1905972450961724	-0,7103981633974482	1,791753037831214	-1,1905972450961724	-1,0905972450961723	-4,96367269016175	-4,991792139180984
8	-1,1905972450961724	-0,9004977042468103	1,6552907332868676	-1,0004977042468104	-0,9004977042468103	-4,999999752290483	-4,990099293139845
10	-1,0955474746714915	-0,9004977042468103	1,4873103424717156	-1,0955474746714915	-0,9955474746714914	-4,9908706800839004	-4,999980175018199
Fib
2	-1,5707963267948966	1,5707963267948966	1	-0,37082459704176607	0,37082459704176607	-4,604138312312344	-3,1208399241452796
3	-1,5707963267948966	0,37082459704176607	1,6180257510729614	-0,8291692365230678	-0,37082459704176607	-4,970816850249888	-4,604138312312344
4	-1,5707963267948966	-0,37082459704176607	1,6180555555555556	-1,1124380265887652	-0,8291692365230678	-4,987357690176824	-4,970816850249888
5	-1,5707963267948966	-0,8291692365230678	1,6180257510729612	-1,287535979816073	-1,1124380265887652	-4,917323060311211	-4,987357690176824
6	-1,287535979816073	-0,8291692365230678	1,6179775280898878	-1,1124380265887652	-1,0042756328372495	-4,987357690176824	-4,999981718963841
7	-1,1124380265887652	-0,8291692365230678	1,6181335867841213	-1,0042756328372495	-0,9373264109117887	-4,999981718963841	-4,996072021230802
8	-1,1124380265887652	-0,9373264109117887	1,6176470588235297	-1,0454835853005096	-1,0042756328372495	-4,997931243468211	-4,999981718963841
9	-1,0454835853005096	-0,9373264109117887	1,6190476190476182	-1,0042756328372495	-0,9785291440122538	-4,999981718963841	-4,999539002343154
10	-1,0454835853005096	-0,9785291440122538	1,615384615384615	-1,0197318771127188	-1,0042756328372495	-4,999610653025608	-4,999981718963841
11	-1,0197318771127188	-0,9785291440122538	1,625000000000001	-1,0042756328372495	-0,9939801689249281	-4,999981718963841	-4,999963761633827
Gold
3	-1,5707963267948966	0,37081471193057003	1,6180339887498947	-0,8291669029337567	-0,37081471193057003	-4,9708160529467555	-4,604125873276988
4	-1,5707963267948966	-0,37081471193057003	1,6180339887498951	-1,1124441357917099	-0,8291669029337567	-4,987356316326055	-4,9708160529467555
5	-1,5707963267948966	-0,8291669029337567	1,618033988749895	-1,2875190939369434	-1,1124441357917099	-4,917332770621679	-4,987356316326055
6	-1,2875190939369434	-0,8291669029337567	1,618033988749895	-1,1124441357917099	-1,0042418610789903	-4,987356316326055	-4,999982006614586
7	-1,1124441357917099	-0,8291669029337567	1,618033988749895	-1,0042418610789903	-0,9373691776464763	-4,999982006614586	-4,996077380091322
8	-1,1124441357917099	-0,9373691776464763	1,618033988749895	-1,045571452359196	-1,0042418610789903	-4,997923242729874	-4,999982006614586
9	-1,045571452359196	-0,9373691776464763	1,6180339887498947	-1,0042418610789903	-0,978698768926682	-4,999982006614586	-4,999546257554761
10	-1,045571452359196	-0,978698768926682	1,6180339887498951	-1,0200283602068876	-1,0042418610789903	-4,999598864787423	-4,999982006614586
11	-1,0200283602068876	-0,978698768926682	1,6180339887498938	-1,0042418610789903	-0,9944852680545793	-4,999982006614586	-4,99996958773157
12	-1,0200283602068876	-0,9944852680545793	1,6180339887498973	-1,0102717671824766	-1,0042418610789903	-4,999894490798949	-4,999982006614586
13	-1,0102717671824766	-0,9944852680545793	1,6180339887498882	-1,0042418610789903	-1,0005151741580656	-4,999982006614586	-4,999999734595587
14	-1,0042418610789903	-0,9944852680545793	1,618033988749912	-1,0005151741580656	-0,9982119549755042	-4,999999734595587	-4,999996802894991
Dih
2	-1,5707963267948966	0,005	1,993654002214652	-0,005	0,005	-4,009975	-3,989975
4	-1,5707963267948966	-0,7778981633974483	1,9873880399001664	-0,7878981633974483	-0,7778981633974483	-4,955012810909825	-4,950670774177773
6	-1,1793472450961724	-0,7778981633974483	1,9750902406908366	-1,1793472450961724	-1,1693472450961726	-4,967834565676414	-4,971321510578337
8	-1,1793472450961724	-0,9736227042468103	1,9513913120976538	-0,9836227042468103	-0,9736227042468103	-4,999731784183813	-4,999304238268749
10	-1,0814849746714912	-0,9736227042468103	1,9072891757180044	-1,0814849746714912	-1,0714849746714914	-4,993360198902787	-4,994889898396217
12	-1,0325538394591507	-0,9736227042468103	1,830310412925732	-1,0325538394591507	-1,022553839459151	-4,998940247536468	-4,999491324325651
14	-1,0080882718529804	-0,9736227042468103	1,709855351454892	-1,0080882718529804	-0,9980882718529805	-4,999934579858432	-4,999996345295492
16	-1,0080882718529804	-0,9858554880498954	1,5502137704135683	-0,9958554880498954	-0,9858554880498954	-4,999982823020695	-4,999799932781693
18	-1,0080882718529804	-0,991971879951438	1,3795137235994601	-1,0019718799514379	-0,991971879951438	-4,999996111689457	-4,999935549288486
Fib
2	-1,5707963267948966	1,5707963267948966	1	-0,3708146315586134	0,3708146315586134	-4,604125772139277	-3,1208672459048232
3	-1,5707963267948966	0,3708146315586134	1,6180340557275543	-0,8291668839605135	-0,3708146315586134	-4,97081604646424	-4,604125772139277
4	-1,5707963267948966	-0,3708146315586134	1,618033813400125	-1,1124441854643194	-0,8291668839605135	-4,987356305155266	-4,97081604646424
5	-1,5707963267948966	-0,8291668839605135	1,6180340557275543	-1,2875189566452574	-1,1124441854643194	-4,917332849569623	-4,987356305155266
6	-1,2875189566452574	-0,8291668839605135	1,6180344478216822	-1,1124441854643194	-1,0042415864956182	-4,987356305155266	-4,999982008944
7	-1,1124441854643194	-0,8291668839605135	1,618033178978817	-1,0042415864956182	-0,9373695253545902	-4,999982008944	-4,996077423645691
8	-1,1124441854643194	-0,9373695253545902	1,6180371352785141	-1,0455721667486668	-1,0042415864956182	-4,997923177617832	-4,999982008944
9	-1,0455721667486668	-0,9373695253545902	1,6180257510729623	-1,0042415864956182	-0,9787001480330143	-4,999982008944	-4,999546316306184
10	-1,0455721667486668	-0,9787001480330143	1,6180555555555558	-1,0200307707114384	-1,0042415864956182	-4,999598768224706	-4,999982008944
11	-1,0200307707114384	-0,9787001480330143	1,6179775280898872	-1,0042415864956182	-0,9944893746742101	-4,999982008944	-4,999969633008519
12	-1,0200307707114384	-0,9944893746742101	1,6181818181818193	-1,0102786013154057	-1,0042415864956182	-4,999894350354999	-4,999982008944
13	-1,0102786013154057	-0,9944893746742101	1,617647058823538	-1,0042415864956182	-1,0005264319193732	-4,999982008944	-4,999999722869434
14	-1,0042415864956182	-0,9944893746742101	1,6190405756502273	-1,0005264319193732	-0,9982045029871275	-4,999999722869434	-4,999996776190477
15	-1,0042415864956182	-0,9982045029871275	1,6153846153846225	-1,001919631300045	-1,0005264319193732	-4,999996315015672	-4,999999722869434
16	-1,001919631300045	-0,9982045029871275	1,6249999999999813	-1,0005264319193732	-0,9995976761044715	-4,999999722869434	-4,9999998381354835
Gold
3	-1,5707963267948966	0,37081471193057003	1,6180339887498947	-0,8291669029337567	-0,37081471193057003	-4,9708160529467555	-4,604125873276988
4	-1,5707963267948966	-0,37081471193057003	1,6180339887498951	-1,1124441357917099	-0,8291669029337567	-4,987356316326055	-4,9708160529467555
5	-1,5707963267948966	-0,8291669029337567	1,618033988749895	-1,2875190939369434	-1,1124441357917099	-4,917332770621679	-4,987356316326055
6	-1,2875190939369434	-0,8291669029337567	1,618033988749895	-1,1124441357917099	-1,0042418610789903	-4,987356316326055	-4,999982006614586
7	-1,1124441357917099	-0,8291669029337567	1,618033988749895	-1,0042418610789903	-0,9373691776464763	-4,999982006614586	-4,996077380091322
8	-1,1124441357917099	-0,9373691776464763	1,618033988749895	-1,045571452359196	-1,0042418610789903	-4,997923242729874	-4,999982006614586
9	-1,045571452359196	-0,9373691776464763	1,6180339887498947	-1,0042418610789903	-0,978698768926682	-4,999982006614586	-4,999546257554761
10	-1,045571452359196	-0,978698768926682	1,6180339887498951	-1,0200283602068876	-1,0042418610789903	-4,999598864787423	-4,999982006614586
11	-1,0200283602068876	-0,978698768926682	1,6180339887498938	-1,0042418610789903	-0,9944852680545793	-4,999982006614586	-4,99996958773157
12	-1,0200283602068876	-0,9944852680545793	1,6180339887498973	-1,0102717671824766	-1,0042418610789903	-4,999894490798949	-4,999982006614586
13	-1,0102717671824766	-0,9944852680545793	1,6180339887498882	-1,0042418610789903	-1,0005151741580656	-4,999982006614586	-4,999999734595587
14	-1,0042418610789903	-0,9944852680545793	1,618033988749912	-1,0005151741580656	-0,9982119549755042	-4,999999734595587	-4,999996802894991
15	-1,0042418610789903	-0,9982119549755042	1,6180339887499093	-1,0019386418964291	-1,0005151741580656	-4,999996241667597	-4,999999734595587
16	-1,0019386418964291	-0,9982119549755042	1,6180339887498572	-1,0005151741580656	-0,9996354227138678	-4,999999734595587	-4,999999867083402
17	-1,0005151741580656	-0,9982119549755042	1,6180339887498374	-0,9996354227138678	-0,9990917064197019	-4,999999867083402	-4,999999175002772
18	-1,0005151741580656	-0,9990917064197019	1,6180339887499189	-0,9999714578638996	-0,9996354227138678	-4,999999999185347	-4,999999867083402
19	-1,0005151741580656	-0,9996354227138678	1,618033988749832	-1,000179139008034	-0,9999714578638996	-4,999999967909216	-4,999999999185347
Dih
2	-1,5707963267948966	0,0005	1,9993635828055172	-0,0005	0,0005	-4,00099975	-3,99899975
4	-1,5707963267948966	-0,7846481633974484	1,998727975149521	-0,7856481633974483	-0,7846481633974484	-4,954053290145113	-4,953623586471908
6	-1,1782222450961723	-0,7846481633974484	1,99745918228232	-1,1782222450961723	-1,1772222450961725	-4,96823683135288	-4,968592275843072
8	-1,1782222450961723	-0,9809352042468105	1,9949312433513393	-0,9819352042468104	-0,9809352042468105	-4,999673663154396	-4,999636533562889
10	-1,0800787246714914	-0,9809352042468105	1,9899136121481626	-1,0800787246714914	-1,0790787246714915	-4,993587397854988	-4,99374655530433
12	-1,0310069644591509	-0,9809352042468105	1,980028662947754	-1,0310069644591509	-1,030006964459151	-4,999038568155029	-4,9990995820839474
